network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX
Network_671,90F,4,0.13209839425574543,0.0549335229131942,2,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,37M,4,0.17977042175943733,0.06701729796867804,3,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,36M,6,0.2502913776912455,0.19047465222461704,3,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,93F,1,0.05220556873330967,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,1M,1,0.0021974037268225988,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,95F,4,0.0105351061098466,0.21817383669885865,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,51M,2,0.002297350588323549,0.029411764705882353,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,62M,3,0.04370654959517974,0.28314310798946446,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,63M,2,0.002307603210812829,0.11237928007023705,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,97F,2,0.05918095931206397,0.005976141649169695,2,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,6M,5,0.17730574991662285,0.046231618192613746,3,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,103F,7,0.31121623587461655,0.17172965861676712,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,105F,1,0.007482768654057375,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,15M,4,0.10076187480290064,0.04308840754730073,2,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,111F,5,0.18444108470434073,0.08317724733052144,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,18M,3,0.15116682270510098,0.010400791257756068,3,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,47M,1,0.03847056903676711,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,113F,3,0.013330323740365552,0.03365546126162548,2,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,17M,1,0.002780427910398881,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,115F,1,0.000479179487322097,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,117F,6,0.18947814147318903,0.35362559856080106,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,35M,1,0.03952119417529711,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,59M,1,0.03952119417529708,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,2M,2,0.00011521180486210245,0.029411764705882353,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,123F,3,0.0005283340712114334,0.08647936786654961,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,55M,1,0.00011019948399019935,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,54M,1,0.001987951693060056,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,124F,2,0.009530921319551898,0.029411764705882353,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,127F,1,2.4030783054097135e-05,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,129F,4,0.12517698464301893,0.031928507645129986,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,133F,2,0.020428693560359253,0.001391997671628927,2,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,10M,2,0.08207762666329177,0.00996009472578957,2,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,135F,9,0.32809183415106424,0.16678155096978012,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,26M,1,0.06843312365214613,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,7M,1,0.04426313001618775,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,139F,7,0.2122126060779727,0.1040339961761885,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,73M,2,0.05790763302733338,0.005094262019736108,2,69,102,0.043478260869565216,0.49637776393534705,MALE
Network_671,140F,1,0.036982286802950605,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,141F,1,0.02101682858292063,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,143F,4,0.06541642088065222,0.01783129662793465,2,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,144F,6,0.1938138282961451,0.13447285870625303,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,145F,1,0.039884737427752566,0.0,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,146F,4,0.18287515934002369,0.043488748987340786,3,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,149F,2,0.05195691048722603,0.029411764705882353,1,69,102,0.043478260869565216,0.49637776393534705,FEMALE
Network_671,76M,1,0.010837129455403346,0.0,1,69,102,0.043478260869565216,0.49637776393534705,MALE
