network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,sex,weight,svl
Network_1022,BGS-1812,1,1.9454050409671676e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,25.6,40.0
Network_1022,BGS-1814,1,-1.387638117514794e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.2,22.225
Network_1022,BGS-1816,1,-1.8560194178803464e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.7,29.2
Network_1022,BGS-1817,1,-2.1750834773916467e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,20.6,34.2
Network_1022,BGS-1819,6,1.0163462284615189e-17,2.7258503290101346e-05,4,1604,1645,0.001279552211175119,0.977416780234524,F,26.18333333,31.71666667
Network_1022,BGS-1823,1,-3.553888530968801e-20,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.5,23.1
Network_1022,BGS-1830,4,0.0005260239365202454,7.850162370829383e-05,3,1604,1645,0.001279552211175119,0.977416780234524,F,42.1,38.06
Network_1022,BGS-1831,1,-7.675042994158405e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.16666667,27.26666667
Network_1022,BGS-1832,1,-1.448900795293665e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,55.3,41.66666667
Network_1022,BGS-1834,2,1.338986818057794e-09,0.0002461053439906293,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.35,32.8
Network_1022,BGS-1836,6,0.0008974719202186083,0.0004899434727869714,4,1604,1645,0.001279552211175119,0.977416780234524,F,45.3,35.48
Network_1022,BGS-1846,1,6.924495016604585e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,44.08,36.32
Network_1022,BGS-1847,1,1.5798380300629013e-10,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,7.6,19.2
Network_1022,BGS-1848,2,1.3387197351589596e-09,0.00012383148637503183,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.1,21.65
Network_1022,BGS-1849,4,-5.435727129128117e-18,9.345772556606176e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,36.0,36.65
Network_1022,BGS-1854,1,-7.408493896061082e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.6,21.3
Network_1022,BGS-1855,1,1.1747177720706e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,15.675,26.6
Network_1022,BGS-1858,3,1.410619302114862e-17,2.336443139151544e-06,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.73333333,34.0
Network_1022,BGS-1859,1,-4.197412970665049e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.6,20.2
Network_1022,BGS-1862,1,1.1467576064992263e-08,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.5,22.7
Network_1022,BGS-1863,2,2.718715911810896e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,25.41428571,30.05714286
Network_1022,BGS-1864,2,5.396131707930607e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,24.75714286,29.84285714
Network_1022,BGS-1865,11,0.002304597967452289,0.002590872581596902,4,1604,1645,0.001279552211175119,0.977416780234524,F,46.68,36.54
Network_1022,BGS-1866,5,0.0007689860084874593,0.00029213945489842,3,1604,1645,0.001279552211175119,0.977416780234524,F,51.2,37.7
Network_1022,BGS-1867,3,3.4296367730865367e-18,3.1152575188687254e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,20.975,26.525
Network_1022,BGS-1868,1,4.127871412913178e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,6.4,19.0
Network_1022,BGS-1869,3,1.076404657821864e-08,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,8.8,21.5
Network_1022,BGS-1870,1,1.3200758870926204e-09,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.0,20.3
Network_1022,BGS-1871,6,1.1186030526816314e-08,0.0007281914450355646,3,1604,1645,0.001279552211175119,0.977416780234524,F,11.575,25.575
Network_1022,BGS-1873,1,0.0001325555110151757,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.7,23.3
Network_1022,BGS-1874,8,0.0011232460206074073,0.0005036741501142297,4,1604,1645,0.001279552211175119,0.977416780234524,F,52.9,38.225
Network_1022,BGS-1875,1,0.00010429383568519232,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,25.1,34.9
Network_1022,BGS-1876,5,0.0008837628478069355,0.00012383148637503183,4,1604,1645,0.001279552211175119,0.977416780234524,M,28.13333333,34.8
Network_1022,BGS-1878,3,-6.700121159542068e-19,2.336443139151544e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,53.36666667,39.06666667
Network_1022,BGS-1879,1,-7.656799237487349e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.95,27.0
Network_1022,BGS-1880,1,5.839070739660834e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,30.36666667,38.2
Network_1022,BGS-1883,1,5.855256836807192e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.5,24.75
Network_1022,BGS-1885,1,5.3667347751000484e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,13.4,27.55
Network_1022,BGS-1886,2,-2.223376986412477e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.2,22.225
Network_1022,BGS-1887,1,-1.77273597816569e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,24.33333333,30.68333333
Network_1022,BGS-1888,7,1.0615190395014346e-05,0.0016101586655160155,3,1604,1645,0.001279552211175119,0.977416780234524,F,14.18,26.76
Network_1022,BGS-1889,1,1.579010469841362e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.525,26.175
Network_1022,BGS-189,2,-2.4742626630141623e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,28.25,35.45
Network_1022,BGS-1891,3,5.0494107248889795e-06,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,49.4,38.44
Network_1022,BGS-1892,6,0.00015887977336706728,0.004263291725236908,3,1604,1645,0.001279552211175119,0.977416780234524,F,65.94444444,42.38888889
Network_1022,BGS-1893,1,2.3256251810571816e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,7.4,23.0
Network_1022,BGS-1894,1,1.5071056015461149e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.7,22.8
Network_1022,BGS-1895,1,9.582039645768289e-08,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.4,33.25
Network_1022,BGS-1896,2,1.7564028358057195e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,28.66666667,36.3
Network_1022,BGS-19,8,-2.215214269397562e-15,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,F,58.0,41.5
Network_1022,BGS-1904,1,-3.950321573551649e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.15,22.9
Network_1022,BGS-1906,2,6.535107696567163e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,15.32,27.58
Network_1022,BGS-1907,1,5.9060986807419444e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,19.55,30.95
Network_1022,BGS-1911,3,-2.517393644552984e-18,1.5576287594343627e-06,2,1604,1645,0.001279552211175119,0.977416780234524,M,29.53333333,35.56666667
Network_1022,BGS-1912,1,6.5308458652967694e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,42.0,43.2
Network_1022,BGS-1914,1,-6.8330171540531594e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,49.0,39.0
Network_1022,BGS-1915,1,-4.145105597525627e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,11.33333333,24.83333333
Network_1022,BGS-1918,1,8.539819556942912e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,10.3,23.0
Network_1022,BGS-1922,1,2.882718903376687e-06,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,59.63333333,42.15
Network_1022,BGS-1925,1,4.547602300612547e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,56.6,41.3
Network_1022,BGS-1926,1,1.5135974205808199e-05,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,30.8,36.36666667
Network_1022,BGS-1927,4,0.00012825889066762854,0.0006027602986488602,2,1604,1645,0.001279552211175119,0.977416780234524,F,58.15,37.87
Network_1022,BGS-1931,8,0.0021584542092769497,0.00029734537387556903,4,1604,1645,0.001279552211175119,0.977416780234524,F,56.06666667,40.8
Network_1022,BGS-1933,1,0.00012108875862197647,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,13.5,25.8
Network_1022,BGS-1934,8,0.0010260793023298507,0.0004240990437284377,4,1604,1645,0.001279552211175119,0.977416780234524,F,15.32857143,26.64285714
Network_1022,BGS-1942,1,4.240301566078655e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,42.5,38.4
Network_1022,BGS-1943,1,3.948572508442226e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,6.1,19.0
Network_1022,BGS-1945,2,7.659285375160721e-07,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,13.36666667,25.6
Network_1022,BGS-1946,1,-3.666822788841517e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,27.1,28.4
Network_1022,BGS-1947,1,-3.0450373403879216e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,11.1,25.25
Network_1022,BGS-1950,2,9.875776261924762e-05,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,26.4,32.8
Network_1022,BGS-1951,2,9.875776261924971e-05,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,9.6,22.6
Network_1022,BGS-1953,4,6.926206784101702e-08,0.0010584087420356493,3,1604,1645,0.001279552211175119,0.977416780234524,M,20.35,30.6
Network_1022,BGS-1954,3,1.0764046576402171e-08,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,9.8,23.4
Network_1022,BGS-1955,1,4.887048435133169e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,17.96666667,27.0
Network_1022,BGS-1957,1,-4.865536240610783e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,16.9,32.2
Network_1022,BGS-1959,2,3.988159048229755e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,13.25,26.75
Network_1022,BGS-1960,1,3.0412529294005543e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,33.475,35.575
Network_1022,BGS-1961,1,2.2259107407180634e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.4,24.45
Network_1022,BGS-1962,1,1.0936588633418033e-05,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.2,23.8
Network_1022,BGS-1963,3,9.267422808320185e-05,0.00012383148637503183,2,1604,1645,0.001279552211175119,0.977416780234524,M,14.2,26.65
Network_1022,BGS-1964,10,5.724380128180399e-06,0.0013204241512119299,3,1604,1645,0.001279552211175119,0.977416780234524,M,17.6875,27.48571429
Network_1022,BGS-1965,2,7.713608561867357e-07,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,11.7,24.2
Network_1022,BGS-1966,1,7.685768108827495e-07,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,28.85,36.1
Network_1022,BGS-1968,1,6.8791884010314504e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,53.6,37.0
Network_1022,BGS-1969,2,-7.14844941493001e-18,4.672886278303088e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,18.91666667,31.58333333
Network_1022,BGS-197,2,-3.511072251296428e-18,2.5700874530666984e-05,1,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-1970,1,-1.477816334478896e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,11.6,26.8
Network_1022,BGS-1971,1,-2.8488297598500577e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,10.4,24.0
Network_1022,BGS-1976,1,-6.177772856883211e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,12.3,25.6
Network_1022,BGS-1977,1,-5.7983495281022244e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,12.0,25.4
Network_1022,BGS-1978,1,-3.653679558568934e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,41.23333333,34.36666667
Network_1022,BGS-1979,1,3.056020052551159e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,18.9,29.6
Network_1022,BGS-1981,1,-3.532238746374502e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,32.26666667,33.3
Network_1022,BGS-1983,1,9.582039646161455e-08,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,30.5,33.6
Network_1022,BGS-1985,1,-3.447979815870796e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,15.4,28.85
Network_1022,BGS-1987,1,-4.667547909035593e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,57.6,39.0
Network_1022,BGS-1988,1,1.6128764651316435e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,7.3,21.4
Network_1022,BGS-1989,1,6.705011798174121e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.6,32.4
Network_1022,BGS-1992,1,-5.728718933240795e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,33.1,36.6
Network_1022,BGS-1993,1,-7.361113999571885e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,50.0,37.6
Network_1022,BGS-1994,2,6.824496955617157e-08,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,20.82,30.6
Network_1022,BGS-1998,1,-1.2316729622612676e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,75.8,47.6
Network_1022,BGS-1999,1,-2.417663949259955e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,70.0,42.5
Network_1022,BGS-20,9,-2.211415510392585e-15,1.4018658834909263e-05,8,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-200,1,9.721850727648952e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-2000,1,0.0009118145002920119,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,10.9,14.2
Network_1022,BGS-2001,1,1.8605191752715787e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,19.93333333,30.5
Network_1022,BGS-2002,1,5.078637926515267e-06,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,34.4,36.5
Network_1022,BGS-2003,1,-3.4516358525935255e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,11.6,25.7
Network_1022,BGS-2005,3,0.0001404796480292887,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,F,51.33333333,39.3
Network_1022,BGS-2006,8,0.000293419998936822,0.0005824579676042651,3,1604,1645,0.001279552211175119,0.977416780234524,F,52.72,38.26
Network_1022,BGS-201,2,-9.555031867301509e-18,1.5576287594343627e-06,1,1604,1645,0.001279552211175119,0.977416780234524,M,36.0,35.0
Network_1022,BGS-2010,1,5.731274680869241e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.7,28.1
Network_1022,BGS-2013,4,-2.0937363062631888e-17,3.894071898585906e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,62.06666667,37.56666667
Network_1022,BGS-2016,1,3.0179075407228682e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.93333333,26.03333333
Network_1022,BGS-2019,1,-7.605933956483547e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,18.75,29.1
Network_1022,BGS-2020,2,9.493822254652037e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,33.1,38.0
Network_1022,BGS-2021,2,1.1752145282610635e-17,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,37.4,37.4
Network_1022,BGS-2024,1,-6.885952788197183e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,22.7,31.8
Network_1022,BGS-2025,1,3.3840447576507736e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,48.5,37.2
Network_1022,BGS-2027,1,6.374556075380021e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,41.4,34.5
Network_1022,BGS-2032,1,4.33668812181902e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,41.2,34.4
Network_1022,BGS-2033,1,2.8626484790591887e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,18.1,29.5
Network_1022,BGS-2035,1,3.625783146029159e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,50.0,38.0
Network_1022,BGS-2036,1,-4.443566756296851e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,18.8,29.8
Network_1022,BGS-2037,1,-8.43028898475444e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,15.7,26.8
Network_1022,BGS-2038,2,-1.0713796912500071e-17,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,58.6,38.8
Network_1022,BGS-2039,2,-4.2587568748398505e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,52.6,39.2
Network_1022,BGS-2040,5,-7.974172012692868e-19,7.788143797171813e-06,4,1604,1645,0.001279552211175119,0.977416780234524,F,49.20909091,39.10909091
Network_1022,BGS-2042,1,4.799783217692118e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.5,26.6
Network_1022,BGS-2043,1,1.252710413844004e-06,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,31.6,34.6
Network_1022,BGS-2044,2,9.099686428958269e-18,3.1152575188687254e-06,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.1,24.6
Network_1022,BGS-2046,1,3.462682011560007e-05,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,18.1,28.0
Network_1022,BGS-2047,1,8.442489947671255e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,11.6,26.4
Network_1022,BGS-2048,1,7.903916078190951e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,19.24,30.24
Network_1022,BGS-2049,1,-9.872214736132163e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.6,27.1
Network_1022,BGS-2058,1,1.2788755460809304e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.5,27.9
Network_1022,BGS-2064,3,0.00017655049934369493,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,14.9,28.0
Network_1022,BGS-2065,3,0.00017655049934370168,0.0,3,1604,1645,0.001279552211175119,0.977416780234524,M,14.4,27.0
Network_1022,BGS-2073,1,1.993288345879928e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,21.65,32.9
Network_1022,BGS-2080,2,1.928250873564974e-06,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,22.9,25.25
Network_1022,BGS-2081,2,-1.6152144454764891e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,41.25,38.95
Network_1022,BGS-2082,2,-4.673200437924112e-18,2.180680263208108e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,22.775,29.8
Network_1022,BGS-2083,1,1.2714861548803343e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,31.35,35.85
Network_1022,BGS-2091,1,1.3149083021517753e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,38.2,38.7
Network_1022,BGS-2093,1,-4.115475813585368e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,22.05,30.55
Network_1022,BGS-2095,1,-3.7253130667543825e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,28.55,33.65
Network_1022,BGS-2096,3,6.26410534477768e-18,3.0373760808970073e-05,2,1604,1645,0.001279552211175119,0.977416780234524,M,26.35,33.6
Network_1022,BGS-21,8,-2.2295614533635215e-15,0.0,8,1604,1645,0.001279552211175119,0.977416780234524,,,
Network_1022,BGS-2102,2,-1.2333119252223222e-18,1.713391635377799e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,21.275,32.975
Network_1022,BGS-2105,1,-4.428042991251878e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,36.7,37.2
Network_1022,BGS-2109,1,-1.375474715925554e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,12.9,27.05
Network_1022,BGS-2113,2,-1.2442532037078223e-17,6.230515037737451e-06,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.9125,33.05
Network_1022,BGS-2117,2,-2.7566281804919647e-18,7.788143797171813e-07,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.8,22.83333333
Network_1022,BGS-2121,1,4.2519326948547326e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,23.53333333,33.53333333
Network_1022,BGS-2123,2,5.137133973211196e-19,3.271020394812162e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.76666667,25.7
Network_1022,BGS-2127,1,-4.571340102793967e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,6.333333333,19.46666667
Network_1022,BGS-2129,1,4.177478741649515e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,16.0,31.1
Network_1022,BGS-2130,1,1.6848951629400272e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,25.0,34.3
Network_1022,BGS-2133,1,-3.3211981247325126e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,20.1,33.2
Network_1022,BGS-2135,2,7.393703044788941e-18,4.672886278303088e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.575,26.4
Network_1022,BGS-2136,3,-1.5174625058526168e-17,3.3489018327838796e-05,1,1604,1645,0.001279552211175119,0.977416780234524,M,26.2,34.9
Network_1022,BGS-2138,1,-1.5330696834654304e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,31.35,37.625
Network_1022,BGS-2139,1,5.6516251432839965e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,5.6,20.5
Network_1022,BGS-2142,1,4.1549355516635235e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,7.5,19.9
Network_1022,BGS-2143,4,-3.4082286355294413e-18,1.0124586936323357e-05,2,1604,1645,0.001279552211175119,0.977416780234524,M,7.8,20.4
Network_1022,BGS-2144,2,-8.758937410009436e-20,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,21.6,33.8
Network_1022,BGS-2145,2,1.3358397838609647e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,8.0,23.8
Network_1022,BGS-2146,2,8.569720367067645e-20,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,22.1,30.5
Network_1022,BGS-2147,1,-2.723851795215404e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,6.5,18.8
Network_1022,BGS-2148,3,6.589294077682946e-18,2.336443139151544e-06,1,1604,1645,0.001279552211175119,0.977416780234524,F,21.625,26.425
Network_1022,BGS-2149,1,-7.176757961613334e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,6.5,20.4
Network_1022,BGS-2150,1,-2.516807746478608e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,9.35,22.3
Network_1022,BGS-2151,1,1.7287275669691426e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.4,23.9
Network_1022,BGS-2152,1,1.6342451347584935e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.45,22.95
Network_1022,BGS-2154,1,6.024034228239763e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,31.6,33.7
Network_1022,BGS-2155,1,4.587229444487711e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,6.3,19.8
Network_1022,BGS-2156,7,4.307321839244039e-19,1.4797473214626446e-05,6,1604,1645,0.001279552211175119,0.977416780234524,M,33.8,35.75
Network_1022,BGS-2157,1,-4.1131143139203265e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,8.6,22.5
Network_1022,BGS-2159,1,3.6447137790907244e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,5.4,19.7
Network_1022,BGS-2160,1,-3.2860438334971284e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,9.3,27.4
Network_1022,BGS-2163,1,8.504773773088723e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,50.8,38.65
Network_1022,BGS-2164,1,7.662806718008125e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,16.93333333,27.16666667
Network_1022,BGS-2167,1,-3.932146482917304e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,5.1,19.1
Network_1022,BGS-2170,1,6.755404597242878e-07,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.6,21.5
Network_1022,BGS-2171,1,7.189501012452886e-09,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,49.85,36.075
Network_1022,BGS-2175,1,-7.101694683532627e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,28.7,29.15
Network_1022,BGS-2176,1,2.0336047771303268e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,10.2,24.1
Network_1022,BGS-2177,1,-3.7736739088174505e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,26.6,37.5
Network_1022,BGS-2178,1,-2.7466663739417456e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,11.0,24.0
Network_1022,BGS-2179,1,-4.8955834082984935e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,7.0,21.9
Network_1022,BGS-2180,1,-4.521322803375811e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,8.0,23.5
Network_1022,BGS-2181,3,4.0713633208083925e-18,1.5576287594343625e-05,2,1604,1645,0.001279552211175119,0.977416780234524,M,11.5,25.4
Network_1022,BGS-2182,2,-4.034045384494461e-18,2.1027988252363895e-05,2,1604,1645,0.001279552211175119,0.977416780234524,M,10.8,23.1
Network_1022,BGS-2184,3,1.532594959940489e-18,1.5576287594343627e-06,2,1604,1645,0.001279552211175119,0.977416780234524,F,56.225,38.725
Network_1022,BGS-2185,2,-1.076085606553502e-17,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,8.2,23.1
Network_1022,BGS-2186,2,-9.033399944218789e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,F,12.5,26.2
Network_1022,BGS-2187,2,2.4541184367124087e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,10.4,25.6
Network_1022,BGS-2188,2,4.4679921540091725e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,9.1,24.4
Network_1022,BGS-2189,2,1.9001784560475887e-18,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,10.2,24.5
Network_1022,BGS-2194,1,3.857397312630086e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,22.0,30.5
Network_1022,BGS-2195,1,2.304703459724366e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,37.08,40.5
Network_1022,BGS-2196,2,-9.98163491240224e-19,0.0,2,1604,1645,0.001279552211175119,0.977416780234524,M,14.0,26.06666667
Network_1022,BGS-2197,1,-1.588317993806784e-18,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,M,13.4,25.45
Network_1022,BGS-2198,1,-8.759767567708417e-19,0.0,1,1604,1645,0.001279552211175119,0.977416780234524,F,14.2,25.8
