network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,coef.activity,total.length,foreleg.width.male,coef.agg.male,HAM
Network_685,611F,1,1.216234441503898e-17,0.0,1,60,116,0.0655367231638418,0.47380548446372794,FEMALE, ,0.376265509,-,-,-
Network_685,550M,1,0.011545363775031181,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,0.725910528,-0.685734491,0.034159714,0.111344955,0
Network_685,612F,4,0.06365393946705704,0.06746105112170452,2,60,116,0.0655367231638418,0.47380548446372794,FEMALE,0.8128423229999999,1.340265509,-,-,-
Network_685,551M,5,0.1501727895270409,0.04531085872695634,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.182088682,0.16926550899999998,0.016159714,0.050623247,0
Network_685,602F,5,0.16093567487478255,0.0212211018563993,3,60,116,0.0655367231638418,0.47380548446372794,FEMALE,0.598965591,-0.46673449100000003,-,-,-
Network_685,622F,6,0.19207256935191966,0.04961201072103658,3,60,116,0.0655367231638418,0.47380548446372794,FEMALE,0.202157437,0.9592655090000001,-,-,-
Network_685,552M,3,0.1035216976461136,0.009857798255307535,3,60,116,0.0655367231638418,0.47380548446372794,MALE,-1.290833516,-1.331734491,0.013159714,0.010060833,0
Network_685,620F,4,0.08153744140406757,0.010712511608737527,3,60,116,0.0655367231638418,0.47380548446372794,FEMALE,-0.087154371,0.603265509,-,-,-
Network_685,553M,2,0.08361266799802518,0.0027751587256447823,2,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.08521285,0.34626550899999997,0.137159714,0.053342651,0
Network_685,554M,1,0.005964930950558182,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.71520509,0.421265509,0.089159714,-0.047069758,0
Network_685,555M,5,0.15020040270260537,0.027215079455701313,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.746424144,-1.3107344909999998,-0.000840286,-0.124377967,0
Network_685,605F,3,0.07064319107638607,0.008113162085412687,3,60,116,0.0655367231638418,0.47380548446372794,FEMALE,-0.19730891600000003,-0.47473449100000004,-,-,-
Network_685,556M,7,0.22514472492648693,0.06682032270050282,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.102195983,-0.24473449100000003,0.013159714,-0.075752362,0
Network_685,557M,1,0.011545363775031202,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,0.139746528,0.544265509,0.155159714, ,0
Network_685,558M,6,0.18202365079430338,0.03695753940251806,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.243554976,0.668265509,0.080159714,0.095305143,0
Network_685,559M,7,0.24634516453229738,0.07025770681220823,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.7676327059999999,0.154265509,0.030159714,0.204935547,0
Network_685,624F,3,0.06788070834280567,0.029145876034040785,2,60,116,0.0655367231638418,0.47380548446372794,FEMALE,-0.240249767,-0.138734491,-,-,-
Network_685,561M,1,0.011789214960130927,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE, ,0.46626550899999997,0.055159714, ,0
Network_685,562M,1,0.03111296864388994,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.7107601179999999,0.178265509,0.065159714, ,0
Network_685,563M,8,0.27034360698142934,0.1743283010711861,3,60,116,0.0655367231638418,0.47380548446372794,MALE,1.057397738,0.176265509,0.057159714,0.512435738,0
Network_685,565M,2,0.08591135409693604,0.0038023404629913757,2,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.12941556,-0.047734491,0.078159714,0.027380333,0
Network_685,566M,4,0.1272836523584238,0.025495057024112547,3,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.77180869,0.385265509,0.155159714,-0.253063694,0
Network_685,567M,5,0.13368092533128595,0.0798721520206242,3,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.165758709,0.04226550900000001,0.057159714,-0.020604578,0
Network_685,568M,4,0.11107316795703574,0.030215531515916768,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.35629194,-1.710734491,0.013159714,0.173382562,0
Network_685,571M,3,0.05751381128947573,0.011477059024098717,2,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.557135275,0.688265509,0.004159714,0.003469744,0
Network_685,573M,5,0.15256940273401154,0.04077987674318883,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.8495802370000001,-0.490734491,0.030159714,0.189964912,0
Network_685,576M,1,0.02923521988246768,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.593274864,-1.073734491,0.019159714,-0.102219261,0
Network_685,577M,4,0.17415278709699678,0.015585915863152491,3,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.014409163000000001,0.114265509,0.174159714,-0.194761549,0
Network_685,579M,4,0.08671271725885143,0.028008182291496743,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.488574157,-2.370734491,-0.057840286,-0.023668914,0
Network_685,580M,2,0.06150414940554867,0.0011515409437116188,2,60,116,0.0655367231638418,0.47380548446372794,MALE,0.90950138,-1.749734491,-0.006840286,0.262192268,0
Network_685,581M,4,0.12424387746302087,0.01999475782310186,3,60,116,0.0655367231638418,0.47380548446372794,MALE,0.013808888,-1.045734491,-0.048840286, ,0
Network_685,582M,1,0.031112968643889922,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.54265773,-0.06573449099999999,0.065159714,-0.03858621,0
Network_685,583M,2,0.06921165061890956,0.0032395347205685064,2,60,116,0.0655367231638418,0.47380548446372794,MALE,0.35991434,-0.268734491,0.084159714,-0.028765335,0
Network_685,586M,1,0.004521579662065123,0.0,1,60,116,0.0655367231638418,0.47380548446372794,MALE,0.766106979,0.166265509,0.157159714,0.058605467,0
Network_685,587M,2,0.016833582307715683,0.006002025676459567,2,60,116,0.0655367231638418,0.47380548446372794,MALE,-0.33884690100000003,-1.388734491,0.017159714,-0.043388686,0
