network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity,SEX,coef.activity,total.length,foreleg.width.male,coef.agg.male,HAM
Network_683,516F,7,0.15356022961614973,0.051700398845031185,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.227711045,0.312265509,-,-,-
Network_683,524F,6,0.1698588844505162,0.0353837428229035,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,0.7442084040000001,0.315265509,-,-,-
Network_683,465M,5,0.09887419493137442,0.04568476154887517,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.112236041,-0.973734491,0.023159714,-0.07813735,0
Network_683,512F,1,0.016382826339363856,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.402456497,1.0422655090000001,-,-,-
Network_683,518F,7,0.16660798751286535,0.059027162361431025,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.498025548,0.665265509,-,-,-
Network_683,534F,5,0.09435717454174221,0.05645902259897749,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.056043808,1.352265509,-,-,-
Network_683,466M,5,0.16230751521504166,0.023981847606350703,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-1.059537513,0.488265509,0.188159714,-0.341212078,0
Network_683,467M,2,0.059258859146392874,0.0013822363409702139,2,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.22339941100000002,-0.709734491,0.066159714, ,0
Network_683,468M,4,0.07966967563640681,0.020570694496308713,3,61,139,0.07595628415300547,0.42654963702750465,MALE,0.345405509,0.022265509,0.005159714,-0.005146442,0
Network_683,500F,3,0.06626953330767925,0.007177391601870823,3,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.328334919,0.806265509,-,-,-
Network_683,502F,6,0.10836930012236311,0.059135011986325044,3,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.24413813199999998,0.451265509,-,-,-
Network_683,469M,4,0.09127279648411937,0.023843151753305505,3,61,139,0.07595628415300547,0.42654963702750465,MALE,0.02547263,0.059265509,0.087159714,0.163506467,0
Network_683,522F,4,0.07805839847399522,0.020523426785845622,3,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.32438152800000003,-0.518734491,-,-,-
Network_683,470M,1,0.023164268320115644,0.0,1,61,139,0.07595628415300547,0.42654963702750465,MALE,0.46313896600000004,-0.657734491,-0.084840286,0.066710584,1
Network_683,471M,1,0.03185927975604609,0.0,1,61,139,0.07595628415300547,0.42654963702750465,MALE,1.170565198,0.689265509,0.180159714,0.237610816,0
Network_683,472M,5,0.11703156404913055,0.04777308409123951,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.489148824,-1.145734491,-0.025840286,-0.305269739,0
Network_683,530F,7,0.15817642977363336,0.06800401341055087,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,0.024828761,1.574265509,-,-,-
Network_683,532F,1,0.01939138711947837,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,0.770937372,-0.367734491,-,-,-
Network_683,473M,7,0.17166853815533162,0.04696001310550332,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.48875887,0.360265509,-0.036840286,0.067595632,0
Network_683,511F,2,0.0504571394065603,0.004268600095529092,2,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.428343404,0.158265509,-,-,-
Network_683,474M,8,0.13285211866056001,0.1102858782498445,3,61,139,0.07595628415300547,0.42654963702750465,MALE,1.436195766,-0.976734491,-0.029840286,0.330762473,0
Network_683,521F,1,0.02201275257253074,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.13971893800000001,0.444265509,-,-,-
Network_683,536F,1,0.022012752572530735,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,0.083779294,0.265265509,-,-,-
Network_683,475M,9,0.20161567779796777,0.09579950740210898,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.09918787300000001,-1.561734491,0.087159714,0.099999384,0
Network_683,515F,4,0.10646136798224462,0.01565974523154876,4,61,139,0.07595628415300547,0.42654963702750465,FEMALE,0.448483886,1.073265509,-,-,-
Network_683,525F,3,0.0779726395093077,0.007573949355078517,3,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.491410863,-0.029734491000000002,-,-,-
Network_683,476M,6,0.1289434196320417,0.037525514077868714,4,61,139,0.07595628415300547,0.42654963702750465,MALE,1.621761865,0.032265509,0.041159714,0.23662107,0
Network_683,477M,7,0.18756022271074693,0.0490857496528285,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.318026136,-0.456734491,0.005159714,-0.167393916,0
Network_683,478M,6,0.12439997613263362,0.07468781171533127,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.37219073,-0.21273449100000003,0.164159714,0.1210258,0
Network_683,535F,1,0.020612286219032935,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.225827849,0.813265509,-,-,-
Network_683,479M,7,0.19049697468660678,0.05692749146897541,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.455595734,-0.20773449100000002,0.140159714,0.006982518,0
Network_683,480M,3,0.05892087117425899,0.034393795809591385,2,61,139,0.07595628415300547,0.42654963702750465,MALE,1.0222755159999999,-0.7957344909999999,0.102159714,0.234082868,0
Network_683,531F,1,0.009762814259897603,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.091996311,1.3892655090000001,-,-,-
Network_683,481M,5,0.13633501728990677,0.04695024781198086,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.597923827,0.776265509,0.148159714,0.143746808,0
Network_683,507F,1,0.022589846762190627,0.0,1,61,139,0.07595628415300547,0.42654963702750465,FEMALE,-0.11209365800000001,-1.256734491,-,-,-
Network_683,482M,7,0.15956274231896328,0.07267725369801142,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.401550843,0.690265509,0.065159714,-0.102101397,0
Network_683,483M,5,0.10940472582249078,0.03009001336189211,3,61,139,0.07595628415300547,0.42654963702750465,MALE,0.174496925,0.652265509,0.108159714,0.079147125,0
Network_683,484M,8,0.21087775688944685,0.06704869744630695,4,61,139,0.07595628415300547,0.42654963702750465,MALE,0.145760943,-2.0737344909999997,0.030159714,0.109070883,0
Network_683,485M,1,0.01795610498427145,0.0,1,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.928341175,0.46026550899999996,0.027159714,-0.115340648,0
Network_683,486M,3,0.09015926247702027,0.007603822260882939,3,61,139,0.07595628415300547,0.42654963702750465,MALE,0.60074734,0.6912655090000001,0.141159714,-0.046309147,0
Network_683,487M,6,0.16816499475183397,0.031040261495455315,4,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.355227722,0.313265509,0.104159714,0.031617149,0
Network_683,489M,1,0.015634384739752667,0.0,1,61,139,0.07595628415300547,0.42654963702750465,MALE,,,,,
Network_683,490M,2,0.03609804934777321,0.0019790090448457355,2,61,139,0.07595628415300547,0.42654963702750465,MALE,-1.1217202720000001,-6.332734491,-0.001840286,0.004758944,0
Network_683,491M,1,0.02620883013773834,0.0,1,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.363107464,0.099265509,0.061159714,-0.120785484,0
Network_683,492M,2,0.0411203733043871,0.004644816126566511,2,61,139,0.07595628415300547,0.42654963702750465,MALE,-0.137137932,0.211265509,-0.004840286, ,0
